product_id,code,quantity,possible_size,in_db
243311,16647.50,498,Shoe size 50,True
243307,16647.60,1163,Hat size 60,True
244485,16648.13,0,None,True
244418,16648.30,0,None,True
244488,16648.40,0,Shoe size 40,True
244486,16649.13,0,None,True
244420,16649.30,0,None,True
244489,16649.40,0,Shoe size 40,True
244487,16650.13,0,None,True
244422,16650.30,0,None,True
244490,16650.40,0,Shoe size 40,True
244782,16651.30,1039,None,True
244781,16651.40,827,Shoe size 40,True
244780,16651.50,1,Shoe size 50,True
244778,16651.60,3761,Hat size 60,True
239960,16653.01,2557,None,True
239959,16653.02,600,None,True
239958,16653.05,3551,None,True
241557,16653.09,1469,None,True
207412,16653.14,1306,None,True
192570,16653.30,2600,None,True
192566,16653.40,3999,Shoe size 40,True
192567,16653.44,1676,Shoe size 44,True
192564,16653.49,17,Shoe size 49,True
244849,16653.94,1006,None,True
241826,16654.01,2557,None,True
241827,16654.02,600,None,True
241828,16654.05,3551,None,True
241829,16654.09,1469,None,True
241830,16654.14,1306,None,True
201996,16654.30,2600,None,True
241373,16654.40,3999,Shoe size 40,True
202001,16654.44,1676,Shoe size 44,True
244787,16655.00,9734,None,True
244786,16655.11,7551,None,True
244789,16655.21,6264,None,True
244788,16655.30,7341,None,True
244785,16655.41,2279,Shoe size 41,True
212354,16655.50,1090,Shoe size 50,True
244784,16655.51,7677,Hat size 51,True
244783,16655.61,15371,Hat size 61,True
212848,16660.01,0,None,True
212850,16660.02,43,None,True
212851,16660.03,91,None,True
226563,16661.12,3824,None,True
226549,16661.15,1997,None,True
226546,16661.20,766,None,True
226559,16661.30,351,None,True
226561,16661.31,5779,None,True
226562,16661.33,3542,None,True
226555,16661.40,10356,Shoe size 40,True
226557,16661.42,4894,Shoe size 42,True
226558,16661.44,4549,Shoe size 44,True
226564,16661.45,3125,Shoe size 45,True
226556,16661.49,794,Shoe size 49,True
226547,16661.50,4246,Shoe size 50,True
226548,16661.56,2081,Hat size 56,True
226560,16661.61,5769,Hat size 61,True
226550,16661.70,440,None,True
226551,16661.77,624,None,True
226544,16661.80,3298,None,True
226552,16661.90,1452,None,True
226554,16661.94,2285,None,True
226553,16661.95,1721,None,True
226567,16662.20,519,None,True
226572,16662.30,1536,None,True
226574,16662.33,22,None,True
226571,16662.40,1701,Shoe size 40,True
226575,16662.44,323,Shoe size 44,True
226568,16662.50,2769,Shoe size 50,True
226573,16662.61,4010,Hat size 61,True
226565,16662.80,2503,None,True
226569,16662.90,1,None,True
226570,16662.94,2247,None,True
226614,16663.12,700,None,True
226613,16663.122,417,None,False
226635,16663.123,283,None,False
226586,16663.15,2330,None,True
226585,16663.152,851,None,False
226621,16663.153,1479,None,False
226580,16663.20,999,None,True
226579,16663.202,583,None,False
226618,16663.203,416,None,False
226606,16663.30,1941,None,True
226605,16663.302,1938,None,False
226631,16663.303,3,None,False
226610,16663.31,1863,None,True
226609,16663.312,843,None,False
226633,16663.313,1020,None,False
226612,16663.32,737,None,True
226611,16663.322,704,None,False
226634,16663.323,33,None,False
226598,16663.40,6691,Shoe size 40,True
226597,16663.402,3380,None,False
226627,16663.403,3311,None,False
226602,16663.42,718,Shoe size 42,True
226601,16663.422,304,None,False
226629,16663.423,414,None,False
226604,16663.44,3397,Shoe size 44,True
226603,16663.442,2073,None,False
226630,16663.443,1324,None,False
226616,16663.45,863,Shoe size 45,True
226615,16663.452,300,None,False
226636,16663.453,563,None,False
226600,16663.49,491,Shoe size 49,True
226599,16663.492,377,None,False
226628,16663.493,114,None,False
226582,16663.50,2,Shoe size 50,True
226581,16663.502,0,None,False
226619,16663.503,2,None,False
226584,16663.56,1115,Hat size 56,True
226583,16663.562,576,None,False
226620,16663.563,539,None,False
226608,16663.61,627,Hat size 61,True
226607,16663.612,481,None,False
226632,16663.613,146,None,False
226588,16663.70,1192,None,True
226587,16663.702,575,None,False
226622,16663.703,617,None,False
226590,16663.77,532,None,True
226589,16663.772,14,None,False
226623,16663.773,518,None,False
226577,16663.80,2396,None,True
226576,16663.802,1037,None,False
226617,16663.803,1359,None,False
226592,16663.90,2236,None,True
226591,16663.902,945,None,False
226624,16663.903,1291,None,False
226596,16663.94,1604,None,True
226595,16663.942,636,None,False
226626,16663.943,968,None,False
226594,16663.95,1031,None,True
226593,16663.952,523,None,False
226625,16663.953,508,None,False
244889,16664.12,3875,None,True
244888,16664.122,1930,None,False
244902,16664.123,1945,None,False
244891,16664.20,7780,None,True
244890,16664.202,3901,None,False
244903,16664.203,3879,None,False
226643,16664.30,4744,None,True
226642,16664.302,1680,None,False
226652,16664.303,3064,None,False
244893,16664.31,7374,None,True
244892,16664.312,3527,None,False
244904,16664.313,3847,None,False
226647,16664.32,1420,None,True
226646,16664.322,1418,None,False
226654,16664.323,2,None,False
226641,16664.40,8627,Shoe size 40,True
226640,16664.402,4244,None,False
226651,16664.403,4383,None,False
244895,16664.42,7893,Shoe size 42,True
244894,16664.422,3947,None,False
244905,16664.423,3946,None,False
226649,16664.44,13379,Shoe size 44,True
226648,16664.442,5785,None,False
226655,16664.443,7594,None,False
226638,16664.50,5632,Shoe size 50,True
226637,16664.502,1187,None,False
226650,16664.503,4445,None,False
226645,16664.61,8623,Hat size 61,True
226644,16664.612,3108,None,False
226653,16664.613,5515,None,False
244901,16664.80,3860,None,True
244900,16664.802,1938,None,False
244908,16664.803,1922,None,False
244897,16664.90,7572,None,True
244896,16664.902,3778,None,False
244906,16664.903,3794,None,False
244899,16664.94,3862,None,True
244898,16664.942,1926,None,False
244907,16664.943,1936,None,False
204216,16665.64,0,Hat size 64,True
228607,16668.10,3198,None,True
228609,16668.14,1279,None,True
228610,16668.20,1135,None,True
228611,16668.30,3201,None,True
228612,16668.40,5044,Shoe size 40,True
228613,16668.44,914,Shoe size 44,True
228614,16668.49,914,Shoe size 49,True
228615,16668.50,533,Shoe size 50,True
228616,16668.70,78,None,True
228617,16668.80,2913,None,True
228618,16668.90,3251,None,True
231383,16671.00,854,None,True
231385,16672.00,906,None,True
231387,16673.00,954,None,True
231389,16674.00,723,None,True
231391,16675.00,759,None,True
119099,16679.00,36733,None,True
241420,16683.01,1521,None,True
241421,16683.03,1546,None,True
241422,16683.04,2874,None,True
241423,16683.05,1689,None,True
241424,16683.06,315,None,True
241425,16683.09,1489,None,True
233859,16684.05,0,None,True
233857,16684.10,0,None,True
233858,16684.33,0,None,True
233860,16684.44,0,Shoe size 44,True
233861,16684.99,0,None,True
189635,16685.40,590,Shoe size 40,True
207410,16685.44,8,Shoe size 44,True
189643,16685.49,503,Shoe size 49,True
224495,16686.44,30,Shoe size 44,True
224490,16686.50,3,Shoe size 50,True
224505,16687.10,158,None,True
224504,16687.14,986,None,True
224500,16687.20,259,None,True
224502,16687.30,2031,None,True
224498,16687.40,131,Shoe size 40,True
224507,16687.44,170,Shoe size 44,True
224501,16687.50,590,Shoe size 50,True
224503,16687.90,1149,None,True
224615,16688.10,2,None,True
224617,16688.20,505,None,True
224618,16688.30,791,None,True
224619,16688.40,2359,Shoe size 40,True
224620,16688.44,2285,Shoe size 44,True
224621,16688.50,1004,Shoe size 50,True
224623,16688.70,541,None,True
224622,16688.80,449,None,True
224624,16688.90,553,None,True
230079,16690.30,1133,None,True
239971,16692.10,136,None,True
239970,16692.100,30,None,False
239973,16692.101,42,None,False
239974,16692.102,20,None,False
239975,16692.103,44,None,False
239976,16692.104,0,None,False
239977,16692.105,0,None,False
239980,16692.30,312,None,True
239979,16692.300,32,None,False
239981,16692.301,57,None,False
239982,16692.302,64,None,False
239983,16692.303,87,None,False
239984,16692.304,44,None,False
239985,16692.305,28,None,False
239996,16692.44,211,Shoe size 44,True
239995,16692.440,46,None,False
239997,16692.441,43,None,False
239998,16692.442,30,None,False
239999,16692.443,37,None,False
240000,16692.444,34,None,False
240001,16692.445,21,None,False
240012,16692.60,130,Hat size 60,True
240011,16692.600,39,None,False
240013,16692.601,26,None,False
240014,16692.602,15,None,False
240015,16692.603,23,None,False
240016,16692.604,13,None,False
240017,16692.605,14,None,False
240028,16693.10,166,None,True
240030,16693.101,23,None,False
240031,16693.102,44,None,False
240032,16693.103,69,None,False
240033,16693.104,21,None,False
240034,16693.105,9,None,False
240037,16693.30,273,None,True
240038,16693.301,58,None,False
240039,16693.302,61,None,False
240040,16693.303,86,None,False
240041,16693.304,36,None,False
240042,16693.305,32,None,False
240053,16693.44,160,Shoe size 44,True
240054,16693.441,38,None,False
240055,16693.442,35,None,False
240056,16693.443,57,None,False
240057,16693.444,14,None,False
240058,16693.445,16,None,False
240069,16693.60,220,Hat size 60,True
240070,16693.601,45,None,False
240071,16693.602,44,None,False
240072,16693.603,68,None,False
240073,16693.604,42,None,False
240074,16693.605,21,None,False
240142,16695.10,115,None,True
240141,16695.100,57,None,False
240144,16695.101,32,None,False
240145,16695.102,17,None,False
240146,16695.103,9,None,False
240147,16695.104,0,None,False
240148,16695.105,0,None,False
240151,16695.30,66,None,True
240150,16695.300,23,None,False
240152,16695.301,21,None,False
240153,16695.302,22,None,False
240154,16695.303,0,None,False
240155,16695.304,0,None,False
240156,16695.305,0,None,False
240183,16695.60,162,Hat size 60,True
240182,16695.600,44,None,False
240184,16695.601,53,None,False
240185,16695.602,29,None,False
240186,16695.603,10,None,False
240187,16695.604,15,None,False
240188,16695.605,11,None,False
240257,16697.10,22,None,True
240259,16697.101,22,None,False
240260,16697.102,0,None,False
240261,16697.103,0,None,False
240262,16697.104,0,None,False
240263,16697.105,0,None,False
240266,16697.30,0,None,True
240267,16697.301,0,None,False
240268,16697.302,0,None,False
240269,16697.303,0,None,False
240270,16697.304,0,None,False
240271,16697.305,0,None,False
240282,16697.44,126,Shoe size 44,True
240283,16697.441,15,None,False
240284,16697.442,39,None,False
240285,16697.443,41,None,False
240286,16697.444,16,None,False
240287,16697.445,15,None,False
240298,16697.60,66,Hat size 60,True
240299,16697.601,0,None,False
240300,16697.602,15,None,False
240301,16697.603,34,None,False
240302,16697.604,0,None,False
240303,16697.605,17,None,False
240314,16698.10,256,None,True
240316,16698.101,36,None,False
240317,16698.102,68,None,False
240318,16698.103,75,None,False
240319,16698.104,41,None,False
240320,16698.105,17,None,False
240321,16698.106,19,None,False
240323,16698.30,305,None,True
240324,16698.301,40,None,False
240325,16698.302,101,None,False
240326,16698.303,97,None,False
240327,16698.304,34,None,False
240328,16698.305,14,None,False
240329,16698.306,19,None,False
240339,16698.44,145,Shoe size 44,True
240340,16698.441,25,None,False
240341,16698.442,27,None,False
240342,16698.443,24,None,False
240343,16698.444,24,None,False
240344,16698.445,22,None,False
240345,16698.446,23,None,False
240355,16698.60,253,Hat size 60,True
240356,16698.601,42,None,False
240357,16698.602,68,None,False
240358,16698.603,77,None,False
240359,16698.604,21,None,False
240360,16698.605,23,None,False
240361,16698.606,22,None,False
240371,16699.10,334,None,True
240370,16699.100,32,None,False
240373,16699.101,57,None,False
240374,16699.102,69,None,False
240375,16699.103,100,None,False
240376,16699.104,46,None,False
240377,16699.105,30,None,False
240380,16699.30,203,None,True
240379,16699.300,34,None,False
240381,16699.301,51,None,False
240382,16699.302,56,None,False
240383,16699.303,56,None,False
240384,16699.304,6,None,False
240385,16699.305,0,None,False
240396,16699.44,164,Shoe size 44,True
240395,16699.440,21,None,False
240397,16699.441,19,None,False
240398,16699.442,34,None,False
240399,16699.443,53,None,False
240400,16699.444,27,None,False
240401,16699.445,10,None,False
240412,16699.60,185,Hat size 60,True
240411,16699.600,21,None,False
240413,16699.601,18,None,False
240414,16699.602,34,None,False
240415,16699.603,62,None,False
240416,16699.604,33,None,False
240417,16699.605,17,None,False
241267,16703.10,1393,None,True
241269,16703.30,2671,None,True
241270,16703.40,5006,Shoe size 40,True
241271,16703.50,1662,Shoe size 50,True
241272,16703.90,1483,None,True
241273,16704.30,2503,None,True
241276,16704.33,2609,None,True
241275,16704.40,1426,Shoe size 40,True
241277,16704.44,2710,Shoe size 44,True
241283,16705.10,11,None,True
241278,16705.30,4320,None,True
241280,16705.40,3608,Shoe size 40,True
241281,16705.50,1866,Shoe size 50,True
241282,16705.90,1892,None,True
241302,16706.00,2004,None,True
241306,16708.00,1414,None,True
241308,16709.30,3578,None,True
241311,16709.40,3411,Shoe size 40,True
241310,16709.60,3524,Hat size 60,True
241312,16709.90,2992,None,True
241313,16710.30,3563,None,True
241316,16710.40,3603,Shoe size 40,True
241315,16710.60,3625,Hat size 60,True
241317,16710.90,2295,None,True
241318,16711.00,1232,None,True
241322,16712.00,1423,None,True
241324,16713.00,650,None,True
241326,16714.00,1720,None,True
241335,16715.10,3859,None,True
241334,16715.20,0,None,True
241328,16715.30,709,None,True
241331,16715.40,4837,Shoe size 40,True
241332,16715.50,1115,Shoe size 50,True
241330,16715.60,4682,Hat size 60,True
241337,16715.70,1015,None,True
241336,16715.80,93,None,True
241333,16715.90,2606,None,True
241340,16716.00,764,None,True
241341,16716.01,3817,None,True
241342,16717.00,1581,None,True
241344,16717.01,1994,None,True
241345,16718.00,1690,None,True
241347,16718.01,1869,None,True
241348,16719.30,1122,None,True
241660,16721.10,366,None,True
241662,16721.30,0,None,True
241663,16721.40,366,Shoe size 40,True
241664,16721.60,366,Hat size 60,True
242937,16724.13,0,None,True
242928,16724.30,0,None,True
242934,16724.40,0,Shoe size 40,True
242930,16725.30,0,None,True
242935,16725.40,0,Shoe size 40,True
242940,16727.14,0,None,True
242946,16727.15,0,None,True
242949,16727.60,0,Hat size 60,True
235423,16730.00,106,None,True
235421,16730.64,150,Hat size 64,True
226502,16731.00,2,None,True
226499,16732.11,96,None,True
226498,16732.112,49,None,False
226501,16732.113,47,None,False
226496,16732.30,94,None,True
226495,16732.302,48,None,False
226500,16732.303,46,None,False
226469,16734.10,1,None,True
226468,16734.102,1,None,False
227543,16736.30,917,None,True
227546,16736.50,796,Shoe size 50,True
227545,16736.60,1147,Hat size 60,True
226442,16737.63,1177,Hat size 63,True
226441,16737.632,479,None,False
226446,16737.633,698,None,False
226435,16737.64,2,Hat size 64,True
226434,16737.642,0,None,False
226443,16737.643,2,None,False
226438,16737.65,1810,Hat size 65,True
226437,16737.652,907,None,False
226444,16737.653,903,None,False
226440,16737.69,1056,None,True
226439,16737.692,501,None,False
226445,16737.693,555,None,False
226433,16738.63,762,Hat size 63,True
226429,16738.64,2,Hat size 64,True
226431,16738.65,1171,Hat size 65,True
226432,16738.69,695,None,True
226428,16739.63,708,Hat size 63,True
226424,16739.64,0,Hat size 64,True
226426,16739.65,1201,Hat size 65,True
226427,16739.69,926,None,True
226423,16740.63,600,Hat size 63,True
226419,16740.64,199,Hat size 64,True
226421,16740.65,545,Hat size 65,True
226422,16740.69,312,None,True
226410,16741.11,215,None,True
226414,16741.12,234,None,True
226415,16741.13,306,None,True
226413,16741.15,103,None,True
226412,16741.16,269,None,True
262003,16741.81,149,None,False
262002,16741.98,118,None,False
226408,16742.36,114,Shoe size 36,True
226409,16742.40,36,Shoe size 40,True
226406,16742.63,268,Hat size 63,True
226685,16743.60,521,Hat size 60,True
226687,16744.13,1208,None,True
226689,16745.60,1191,Hat size 60,True
226400,16746.16,329,None,True
226403,16746.31,213,None,True
226402,16746.45,109,Shoe size 45,True
226405,16746.59,72,Hat size 59,True
226404,16746.61,256,Hat size 61,True
226397,16747.11,277,None,True
226394,16747.14,228,None,True
226398,16747.31,146,None,True
226399,16747.51,79,Hat size 51,True
226396,16747.61,157,Hat size 61,True
226391,16748.00,236,None,True
226393,16748.11,334,None,True
226387,16748.31,316,None,True
226390,16748.40,124,Shoe size 40,True
226389,16748.61,319,Hat size 61,True
226392,16748.90,369,None,True
226385,16749.11,246,None,True
226384,16749.14,209,None,True
226386,16749.40,196,Shoe size 40,True
226382,16749.79,1,None,True
226418,16751.78,0,None,True
226416,16751.85,29,None,True
239745,16754.20,0,None,True
239744,16754.201,0,None,False
239746,16754.203,0,None,False
239747,16754.205,0,None,False
229809,16754.30,84,None,True
229808,16754.301,0,None,False
229810,16754.303,0,None,False
229811,16754.305,0,None,False
249872,16754.307,84,None,False
239733,16754.44,330,Shoe size 44,True
239732,16754.441,319,None,False
239734,16754.443,11,None,False
239735,16754.445,0,None,False
239737,16754.50,113,Shoe size 50,True
239736,16754.501,2,None,False
239738,16754.503,109,None,False
239739,16754.505,2,None,False
229804,16754.60,1949,Hat size 60,True
229803,16754.601,479,None,False
229806,16754.603,99,None,False
229807,16754.605,677,None,False
249875,16754.607,694,None,False
239741,16754.80,1509,None,True
239740,16754.801,99,None,False
239742,16754.803,847,None,False
239743,16754.805,563,None,False
230268,16758.60,0,Hat size 60,True
230084,16760.15,47,None,True
230083,16760.152,28,None,False
231688,16760.153,19,None,False
231696,16760.30,47,None,True
231695,16760.302,20,None,False
231697,16760.303,27,None,False
231690,16760.50,17,Shoe size 50,True
231689,16760.502,9,None,False
231691,16760.503,8,None,False
246666,16760.60,70,Hat size 60,True
246665,16760.602,34,None,False
246667,16760.603,36,None,False
246669,16760.79,53,None,True
246668,16760.792,38,None,False
246670,16760.793,15,None,False
230468,16761.10,1967,None,True
230466,16761.40,1498,Shoe size 40,True
230304,16762.10,3885,None,True
230307,16762.20,197,None,True
230310,16762.30,3201,None,True
230309,16762.40,5044,Shoe size 40,True
230306,16762.50,238,Shoe size 50,True
230308,16762.90,2420,None,True
230830,16763.50,0,Shoe size 50,True
230831,16763.90,0,None,True
230832,16764.01,159,None,True
230834,16764.02,107,None,True
230835,16765.00,1619,None,True
234791,16766.30,0,None,True
234793,16767.30,0,None,True
241379,16770.23,1594,None,True
241380,16770.43,1603,Shoe size 43,True
241381,16770.53,1547,Hat size 53,True
241382,16770.83,2925,None,True
241383,16770.93,1133,None,True
202028,16771.32,1594,None,True
202026,16771.34,1603,None,True
202029,16771.35,1547,Shoe size 35,True
202030,16771.38,2925,Shoe size 38,True
202031,16771.39,1133,Shoe size 39,True
229533,16772.11,172,None,True
229532,16772.111,24,None,False
229534,16772.113,69,None,False
229535,16772.115,79,None,False
229528,16772.30,86,None,True
229527,16772.301,84,None,False
229530,16772.303,0,None,False
229531,16772.305,2,None,False
229537,16772.40,217,Shoe size 40,True
229536,16772.401,39,None,False
229538,16772.403,109,None,False
229539,16772.405,69,None,False
230120,16772.44,347,Shoe size 44,True
230119,16772.441,153,None,False
230121,16772.443,165,None,False
230122,16772.445,29,None,False
230116,16772.50,450,Shoe size 50,True
230115,16772.501,70,None,False
230117,16772.503,254,None,False
230118,16772.505,126,None,False
229546,16773.11,79,None,True
229545,16773.111,1,None,False
229547,16773.113,52,None,False
229548,16773.115,26,None,False
229541,16773.30,407,None,True
229540,16773.301,31,None,False
229543,16773.303,250,None,False
229544,16773.305,126,None,False
229550,16773.40,296,Shoe size 40,True
229549,16773.401,46,None,False
229551,16773.403,210,None,False
229552,16773.405,40,None,False
230128,16773.44,1411,Shoe size 44,True
230127,16773.441,190,None,False
230129,16773.443,787,None,False
230130,16773.445,434,None,False
230124,16773.50,266,Shoe size 50,True
230123,16773.501,62,None,False
230125,16773.503,196,None,False
230126,16773.505,8,None,False
229776,16774.20,1820,None,True
229773,16774.40,1912,Shoe size 40,True
229775,16774.50,1692,Shoe size 50,True
229777,16774.90,2226,None,True
220640,16775.30,31,None,True
220638,16775.40,716,Shoe size 40,True
220643,16775.50,31,Shoe size 50,True
212867,16776.13,942,None,True
212872,16776.30,466,None,True
212871,16776.40,477,Shoe size 40,True
212870,16776.50,779,Shoe size 50,True
212869,16776.60,512,Hat size 60,True
227882,16782.00,2967,None,True
227884,16783.00,0,None,True
163299,16784.40,132,Shoe size 40,True
228372,16792,859,None,True
228373,16793,123,None,True
228374,16794,9,None,True
228977,16798.20,0,None,True
228972,16798.30,448,None,True
228974,16798.40,0,Shoe size 40,True
228975,16798.50,0,Shoe size 50,True
228976,16798.60,17,Hat size 60,True
244069,16809.40,0,Shoe size 40,True
244070,16809.90,0,None,True
244075,16810.30,0,None,True
244073,16810.40,0,Shoe size 40,True
244074,16810.90,0,None,True
79737,1681.20,0,None,True
244508,16813.10,0,None,True
244502,16813.14,0,None,True
244496,16813.30,0,None,True
244505,16813.91,0,None,True
244509,16814.10,0,None,True
244503,16814.14,0,None,True
244498,16814.30,0,None,True
244506,16814.91,0,None,True
244510,16815.10,0,None,True
244504,16815.14,0,None,True
244500,16815.30,0,None,True
244507,16815.91,0,None,True
244520,16816.10,0,None,True
244523,16816.13,0,None,True
244514,16816.30,0,None,True
244521,16817.10,0,None,True
244524,16817.13,0,None,True
244516,16817.30,0,None,True
244522,16818.10,0,None,True
244525,16818.13,0,None,True
244518,16818.30,0,None,True
244584,16819.10,1871,None,True
244582,16819.44,2939,Shoe size 44,True
244583,16819.50,1959,Shoe size 50,True
244580,16819.60,3904,Hat size 60,True
244589,16820.10,1968,None,True
244587,16820.44,2974,Shoe size 44,True
244588,16820.50,1900,Shoe size 50,True
244585,16820.60,3984,Hat size 60,True
244821,16821.30,0,None,True
244819,16821.60,0,Hat size 60,True
244824,16822.30,0,None,True
244822,16822.60,0,Hat size 60,True
245210,16825,955,None,True
245299,16826.30,1720,None,True
245301,16826.40,1944,Shoe size 40,True
245332,16828.30,0,None,True
241697,16830.01,147,None,True
241700,16830.03,421,None,True
241701,16830.04,314,None,True
241703,16830.06,164,None,True
245339,16831.30,0,None,True
245644,16832.10,425,None,True
245646,16832.22,19,None,True
245647,16832.30,270,None,True
245650,16832.44,0,Shoe size 44,True
245649,16832.50,0,Shoe size 50,True
245648,16832.60,190,Hat size 60,True
245651,16832.89,26,None,True
245652,16832.94,23,None,True
245562,16833.00,11,None,True
245312,16834.10,1061,None,True
245310,16834.60,1015,Hat size 60,True
245436,16835.00,486,None,True
245438,16836.00,331,None,True
245440,16837.00,20,None,True
245442,16838.00,97,None,True
245444,16839.00,284,None,True
245446,16840.00,104,None,True
241338,16841.30,0,None,True
246463,16844.30,967,None,True
246394,16845.10,770,None,True
246465,16846.30,411,None,True
245980,16847.10,928,None,True
245910,16848.00,278,None,True
245912,16849.10,812,None,True
246082,16850.30,0,None,True
246084,16851.30,0,None,True
246086,16851.40,0,Shoe size 40,True
246092,16852.14,0,None,True
246087,16852.31,0,None,True
246089,16852.32,0,None,True
246090,16852.33,0,None,True
246091,16852.34,0,None,True
246093,16852.90,0,None,True
246094,16853.30,0,None,True
246096,16853.40,0,Shoe size 40,True
246116,16854.10,0,None,True
246114,16854.30,0,None,True
246117,16854.40,0,Shoe size 40,True
246121,16855.10,0,None,True
246118,16855.30,0,None,True
246122,16855.40,0,Shoe size 40,True
246120,16855.50,0,Shoe size 50,True
246126,16856.10,0,None,True
246123,16856.30,0,None,True
246125,16856.40,0,Shoe size 40,True
246130,16857.10,0,None,True
246127,16857.30,0,None,True
246129,16857.40,0,Shoe size 40,True
246131,16858.30,0,None,True
246134,16858.40,0,Shoe size 40,True
246133,16858.50,0,Shoe size 50,True
246173,16859.30,0,None,True
93131,1686,0,None,True
246175,16860.30,0,None,True
246177,16861.30,0,None,True
246182,16862.10,0,None,True
246179,16862.30,0,None,True
246181,16862.40,0,Shoe size 40,True
246183,16863.31,0,None,True
246186,16863.32,0,None,True
246187,16863.33,0,None,True
246185,16863.34,0,None,True
246188,16864.30,0,None,True
246190,16864.40,0,Shoe size 40,True
246191,16864.90,0,None,True
246194,16865.10,0,None,True
246195,16865.40,0,Shoe size 40,True
246192,16865.50,0,Shoe size 50,True
246196,16866.30,0,None,True
246198,16866.40,0,Shoe size 40,True
246201,16867.10,0,None,True
246202,16867.30,0,None,True
246199,16867.40,0,Shoe size 40,True
246342,16868.10,0,None,True
246339,16868.30,0,None,True
246341,16868.40,0,Shoe size 40,True
246343,16869.10,0,None,True
246345,16869.40,0,Shoe size 40,True
246346,16870.30,0,None,True
246349,16870.40,0,Shoe size 40,True
246348,16870.50,0,Shoe size 50,True
246415,16871.30,0,None,True
246429,16872.30,0,None,True
246431,16872.50,0,Shoe size 50,True
246515,16873.10,0,None,True
246438,16873.30,0,None,True
246516,16873.40,0,Shoe size 40,True
246514,16873.50,0,Shoe size 50,True
246518,16873.70,0,None,True
246513,16873.80,0,None,True
246517,16873.90,0,None,True
246509,16874.10,0,None,True
246440,16874.30,0,None,True
246510,16874.40,0,Shoe size 40,True
246508,16874.50,0,Shoe size 50,True
246512,16874.70,0,None,True
246507,16874.80,0,None,True
246511,16874.90,0,None,True
246446,16875.10,0,None,True
246442,16875.30,0,None,True
246447,16875.40,0,Shoe size 40,True
246445,16875.50,0,Shoe size 50,True
246449,16875.70,0,None,True
246444,16875.80,0,None,True
246448,16875.90,0,None,True
246052,16876.30,670,None,True
246054,16877.30,731,None,True
245843,16878.55,2187,Hat size 55,True
245805,16880.11,1,None,True
245810,16881.30,117,None,True
245813,16881.40,339,Shoe size 40,True
245815,16881.44,221,Shoe size 44,True
245309,16882.10,1062,None,True
245307,16882.60,958,Hat size 60,True
245518,16883.30,611,None,True
245517,16883.301,227,None,False
245520,16883.303,164,None,False
245521,16883.305,220,None,False
245523,16883.60,271,Hat size 60,True
245522,16883.601,98,None,False
245524,16883.603,93,None,False
245525,16883.605,80,None,False
245315,16884.11,1138,None,True
245313,16884.30,1321,None,True
245316,16884.40,478,Shoe size 40,True
223670,16885.14,727,None,True
224273,16885.49,248,Shoe size 49,True
223686,16886.10,0,None,True
223687,16886.14,11,None,True
223689,16886.30,0,None,True
223685,16886.40,0,Shoe size 40,True
223690,16886.49,6,Shoe size 49,True
223683,16886.50,0,Shoe size 50,True
223691,16886.70,1,None,True
225229,16886.80,0,None,True
223688,16886.90,6,None,True
235403,16890,143,None,True
242664,16891.60,0,Hat size 60,True
242748,16898.10,10251,None,True
242749,16898.20,4987,None,True
242744,16898.30,22174,None,True
242746,16898.40,11435,Shoe size 40,True
242747,16898.50,7789,Shoe size 50,True
242751,16898.60,20175,Hat size 60,True
242750,16898.90,2948,None,True
239321,16899.30,492,None,True
239323,16899.60,648,Hat size 60,True
212734,16900.10,1547,None,True
212733,16900.101,236,None,False
212735,16900.103,1012,None,False
212736,16900.105,299,None,False
212714,16900.11,1276,None,True
212713,16900.111,273,None,False
212715,16900.113,436,None,False
212716,16900.115,567,None,False
212722,16900.14,304,None,True
212721,16900.141,58,None,False
212723,16900.143,142,None,False
212724,16900.145,104,None,False
212726,16900.20,2083,None,True
212725,16900.201,498,None,False
212727,16900.203,922,None,False
212728,16900.205,663,None,False
212524,16900.30,4974,None,True
212523,16900.301,1432,None,False
212526,16900.303,1961,None,False
212527,16900.305,1581,None,False
212529,16900.40,1599,Shoe size 40,True
212528,16900.401,395,None,False
212530,16900.403,659,None,False
212531,16900.405,545,None,False
212718,16900.44,4070,Shoe size 44,True
212717,16900.441,1137,None,False
212719,16900.443,1943,None,False
212720,16900.445,990,None,False
212533,16900.60,4123,Hat size 60,True
212532,16900.601,872,None,False
212534,16900.603,1737,None,False
212535,16900.605,1514,None,False
212730,16900.77,644,None,True
212729,16900.771,264,None,False
212731,16900.773,221,None,False
212732,16900.775,159,None,False
93695,1690.10,1634,None,True
216589,16902.00,635,None,True
93697,1690.30,799,None,True
216591,16903.00,180,None,True
132166,1690.40,1753,Shoe size 40,True
221173,16904.60,408,Hat size 60,True
220451,16906.10,3075,None,True
220453,16906.20,1729,None,True
220454,16906.30,2725,None,True
220455,16906.40,1523,Shoe size 40,True
220456,16906.50,169,Shoe size 50,True
220457,16906.60,2100,Hat size 60,True
220458,16906.70,1315,None,True
220459,16906.90,1835,None,True
189518,16907.30,0,None,True
189519,16907.40,0,Shoe size 40,True
208783,16910.10,663,None,True
208779,16910.14,1178,None,True
225411,16910.20,106,None,True
208785,16910.30,212,None,True
208780,16910.40,361,Shoe size 40,True
208781,16910.44,1642,Shoe size 44,True
208777,16910.49,751,Shoe size 49,True
208784,16910.50,0,Shoe size 50,True
260282,16910.60,1177,Hat size 60,True
